threshold_exceeded,MaxAbsEStateIndex,MaxEStateIndex,MinAbsEStateIndex,MinEStateIndex,qed,MaxPartialCharge,MaxAbsPartialCharge,FpDensityMorgan1,BCUT2D_MWLOW,BCUT2D_CHGHI,BCUT2D_CHGLO,BCUT2D_MRHI,BCUT2D_MRLOW,AvgIpc,BalabanJ,BertzCT,Ipc,PEOE_VSA1,PEOE_VSA10,PEOE_VSA11,PEOE_VSA12,PEOE_VSA13,PEOE_VSA14,PEOE_VSA2,PEOE_VSA3,PEOE_VSA4,PEOE_VSA5,PEOE_VSA6,PEOE_VSA7,PEOE_VSA8,PEOE_VSA9,SMR_VSA10,SMR_VSA2,SMR_VSA3,SMR_VSA5,SMR_VSA6,SMR_VSA9,SlogP_VSA1,SlogP_VSA12,SlogP_VSA2,SlogP_VSA3,SlogP_VSA7,SlogP_VSA8,EState_VSA1,EState_VSA11,EState_VSA2,EState_VSA3,EState_VSA4,EState_VSA5,EState_VSA6,EState_VSA7,EState_VSA8,EState_VSA9,VSA_EState1,VSA_EState2,VSA_EState4,VSA_EState5,VSA_EState7,VSA_EState8,VSA_EState9,FractionCSP3,NHOHCount,NOCount,NumAliphaticCarbocycles,NumAliphaticHeterocycles,NumAliphaticRings,NumAromaticHeterocycles,NumSaturatedHeterocycles,RingCount,MolLogP,fr_Al_COO,fr_ArN,fr_Ar_COO,fr_Ar_NH,fr_Ar_OH,fr_C_S,fr_HOCCN,fr_Imine,fr_NH1,fr_NH2,fr_Ndealkylation1,fr_Ndealkylation2,fr_Nhpyrrole,fr_aldehyde,fr_alkyl_carbamate,fr_allylic_oxid,fr_amide,fr_amidine,fr_aniline,fr_aryl_methyl,fr_azo,fr_bicyclic,fr_epoxide,fr_ester,fr_furan,fr_guanido,fr_hdrzine,fr_hdrzone,fr_imidazole,fr_imide,fr_ketone,fr_lactone,fr_methoxy,fr_morpholine,fr_nitrile,fr_nitro,fr_nitro_arom,fr_oxazole,fr_oxime,fr_para_hydroxylation,fr_piperdine,fr_piperzine,fr_priamide,fr_pyridine,fr_quatN,fr_sulfide,fr_sulfonamd,fr_sulfone,fr_term_acetylene,fr_tetrazole,fr_thiazole,fr_thiophene,fr_unbrch_alkane,fr_urea
0,-1.6628133875254651,-1.6628133875254651,1.1647930055388798,0.8397238781042397,-0.7029645209730888,-1.5042184563274694,-1.660437899040245,-2.0348646651056175,-0.14820256140489643,0.7941139980189833,0.07494893995654363,-0.3322602682089264,1.0244267890279635,0.7074390114357885,-1.4673924335992943,-0.3711863474143368,-0.04145257630044011,-1.1342078111286351,-0.6620746392758193,-0.5620814450527752,-0.6188719900638834,-0.4473224240566654,-0.5503820526775546,0.670440937105916,-0.6172813768933569,-0.4030483106922722,-0.4061982242531584,1.2554373648525825,1.4041781584518096,1.6594736332315543,-1.169939414813775,-0.3182387587470018,-0.1158046279700501,-0.7945201196228695,2.0797345762262323,-0.05840416535750397,-0.5192918055569834,-0.9739880496783125,-0.5277928451891858,-0.3751296844718185,-1.0544183663698037,-0.23154173790345495,-0.5505586161340725,-0.6564808014211425,-0.14802595213067302,-1.0686901481997289,0.3366127857077161,0.2650049700140219,1.9048031936180312,-0.022271385393257993,-0.7038612583933229,0.9875705949588903,0.09259195694057412,-0.7798407115952342,-0.35622376398268224,0.847808911261078,0.6612655341550111,1.888189776667088,1.8844276562084425,-0.3623833790525023,1.2226908594262942,-0.7845405073346507,-0.8513650971590279,1.8134721538903391,-0.8356274471796431,1.349905866570529,-0.6859885227939487,-0.6349304001139429,0.1998705868438939,1.6379512793970277,-0.24207173753796551,-0.12606514402441824,0.0,-0.15703793316826603,-0.25171653799635174,-0.18673307245555726,-0.03471050672503116,3.9335889089476903,-0.6401219983658633,-0.4027874901703903,-0.2641578178496678,-0.2668836420168279,-0.15703793316826603,-0.049117667241260154,-0.12104550653376048,-0.4319428013070446,-0.4846525236134024,-0.07780275551118465,-0.46661044683150116,-0.3888181759637594,-0.09216911430120156,1.6391713457062644,-0.06569854140345457,-0.49077329058575503,-0.1972268086725314,-0.0695468142420721,-0.03471050672503116,-0.26898012882750383,-0.25031948894825307,-0.1529673650761009,-0.3899738016888014,-0.20933560711706953,-0.37826079599805534,-0.22871766416876796,-0.08528028654224416,-0.14879590519303285,-0.11582156166423188,-0.060192926542884606,-0.08120890098334839,-0.38011895431321596,-0.22245856950386003,-0.08211068667962938,-0.16871676423714826,-0.14011388882081177,-0.19091886395131602,-0.2213711817071869,-0.09216911430120156,-0.09216911430120156,-0.03471050672503116,0.0,-0.2583645611724509,-0.2713731947940201,2.2749822561476742,-0.08528028654224416
0,-1.996079945549994,-1.996079945549994,2.0118419093353865,0.9403262232166751,-0.49346790404818613,-1.7087420333662275,-1.3882031427833819,-2.184964240113461,-0.17128195128644919,0.8809654230562671,-0.24320215711695006,-1.0545762697861154,0.7346921695355398,0.7074390114357885,-1.6566256786120297,-0.5833021520304096,-0.04145257630044011,-0.18912470586953845,-0.6620746392758193,-0.5620814450527752,-0.6188719900638834,-0.4473224240566654,-0.5503820526775546,-1.040507953441979,-0.6172813768933569,-0.4030483106922722,-0.4061982242531584,1.2554373648525825,2.498012354386949,-0.4291479514328788,-1.169939414813775,-1.172171441616048,-0.1158046279700501,0.8231127497037584,2.480647110442505,-0.05840416535750397,-0.5192918055569834,0.6931594320577668,-0.5277928451891858,-0.3468922608877576,-1.0544183663698037,-0.23154173790345495,-0.5505586161340725,-0.6564808014211425,-0.14802595213067302,-1.0686901481997289,0.3366127857077161,0.19307728720403325,2.46967458110024,-0.8610596008349023,-0.7038612583933229,1.524425591212892,-1.0676643787707825,-0.7798407115952342,-1.1022505948409043,-0.0932341394005657,0.7199130918021052,2.0593618033504675,2.0004103233511787,-0.3623833790525023,1.4719830414621802,0.4051550430213617,-0.8513650971590279,1.8134721538903391,-0.8356274471796431,1.349905866570529,-0.6859885227939487,-0.6349304001139429,0.1998705868438939,1.185589496866886,-0.24207173753796551,-0.12606514402441824,0.0,-0.15703793316826603,-0.25171653799635174,-0.18673307245555726,-0.03471050672503116,-0.39309856072210536,2.6233220546527405,-0.4027874901703903,-0.2641578178496678,-0.2668836420168279,-0.15703793316826603,-0.049117667241260154,-0.12104550653376048,-0.4319428013070446,-0.4846525236134024,-0.07780275551118465,-0.46661044683150116,-0.3888181759637594,-0.09216911430120156,1.6391713457062644,-0.06569854140345457,-0.49077329058575503,-0.1972268086725314,-0.0695468142420721,-0.03471050672503116,-0.26898012882750383,-0.25031948894825307,-0.1529673650761009,-0.3899738016888014,-0.20933560711706953,-0.37826079599805534,-0.22871766416876796,-0.08528028654224416,-0.14879590519303285,-0.11582156166423188,-0.060192926542884606,-0.08120890098334839,-0.38011895431321596,-0.22245856950386003,-0.08211068667962938,-0.16871676423714826,-0.14011388882081177,-0.19091886395131602,-0.2213711817071869,-0.09216911430120156,-0.09216911430120156,-0.03471050672503116,0.0,-0.2583645611724509,-0.2713731947940201,2.2749822561476742,-0.08528028654224416
1,-2.388668794283132,-2.388668794283132,2.065920916546715,0.9467490813567748,-1.4294726628766674,-1.0633095909330068,-1.2216158908658805,-2.372588708873265,-0.18756664654322783,1.2095675959994583,-0.751879632854414,-1.0700389817836473,-3.396860980841167,0.8544076254106615,-1.342944878687027,-0.3005112648069582,-0.041447913240559714,-0.33732889802499455,-0.6620746392758193,-0.5620814450527752,-0.6188719900638834,-0.4473224240566654,-0.5503820526775546,-1.040507953441979,-0.6172813768933569,-0.4030483106922722,-0.4061982242531584,0.6423947362967364,1.4041781584518103,0.6114228984168787,2.9691114911100303,-1.172171441616048,-0.1158046279700501,-0.7945201196228695,2.480647110442505,1.6193632152449093,-0.5192918055569834,-0.9739880496783125,-0.5277928451891858,1.2420708815722292,-1.0544183663698037,-0.23154173790345495,-0.5505586161340725,-0.6564808014211425,-0.14802595213067302,-1.0686901481997289,0.3366127857077161,0.19307728720403325,2.856600496085217,-0.8610596008349023,-0.7038612583933229,2.4108274508017478,-1.0676643787707825,-0.6363275457410403,-1.1022505948409043,-0.08237582443795535,0.7263259654036749,2.128879548277409,2.1041420136051556,5.644718586890156,1.4719830414621802,-0.7845405073346507,-0.8513650971590279,1.8134721538903391,-0.8356274471796431,1.349905866570529,-0.6859885227939487,-0.6349304001139429,0.1998705868438939,1.6416990986391995,-0.24207173753796551,-0.12606514402441824,0.0,-0.15703793316826603,-0.25171653799635174,-0.18673307245555726,-0.03471050672503116,-0.39309856072210536,-0.6401219983658633,-0.4027874901703903,-0.2641578178496678,-0.2668836420168279,-0.15703793316826603,-0.049117667241260154,-0.12104550653376048,-0.4319428013070446,-0.4846525236134024,-0.07780275551118465,-0.46661044683150116,-0.3888181759637594,-0.09216911430120156,1.6391713457062644,-0.06569854140345457,-0.49077329058575503,-0.1972268086725314,-0.0695468142420721,-0.03471050672503116,-0.26898012882750383,-0.25031948894825307,-0.1529673650761009,-0.3899738016888014,-0.20933560711706953,-0.37826079599805534,-0.22871766416876796,-0.08528028654224416,-0.14879590519303285,-0.11582156166423188,-0.060192926542884606,-0.08120890098334839,-0.38011895431321596,-0.22245856950386003,-0.08211068667962938,-0.16871676423714826,-0.14011388882081177,6.030789996579806,-0.2213711817071869,-0.09216911430120156,-0.09216911430120156,-0.03471050672503116,0.0,-0.2583645611724509,-0.2713731947940201,2.2749822561476742,-0.08528028654224416
0,-1.6618530766833637,-1.6618530766833637,1.1843043162446785,0.8420411983964011,-0.8864797937937067,-1.5042185280491684,-1.6604378985441328,-2.1280299185587617,-0.14814606404204195,0.794091958225892,0.07616631126273946,-0.33227537669861656,1.024543421140062,0.7730435162531727,-1.5658240236554377,-0.3383433158253609,-0.0414515712404465,-1.1342078111286351,-0.6620746392758193,-0.5620814450527752,-0.6188719900638834,-0.4473224240566654,-0.5503820526775546,0.670440937105916,-0.6172813768933569,-0.4030483106922722,-0.4061982242531584,1.5619586791305058,1.4041781584518096,1.6594736332315543,-1.169939414813775,-0.3182387587470018,-0.1158046279700501,-0.7945201196228695,2.292764672631547,-0.05840416535750397,-0.5192918055569834,-0.9739880496783125,-0.5277928451891858,-0.3751296844718185,-1.0544183663698037,-0.23154173790345495,-0.5505586161340725,-0.6564808014211425,-0.14802595213067302,-1.0686901481997289,0.3366127857077161,0.2650049700140219,2.1818905437019382,-0.022271385393257993,-0.7038612583933229,0.9875705949588903,0.09259195694057412,-0.7798407115952342,-0.3557457787898189,0.8549933044904472,0.6632536694635321,2.1686537936414654,1.8896301126365915,-0.3623833790525023,1.231923903205401,-0.7845405073346507,-0.8513650971590279,1.8134721538903391,-0.8356274471796431,1.349905866570529,-0.6859885227939487,-0.6349304001139429,0.1998705868438939,1.820704315193432,-0.24207173753796551,-0.12606514402441824,0.0,-0.15703793316826603,-0.25171653799635174,-0.18673307245555726,-0.03471050672503116,3.9335889089476903,-0.6401219983658633,-0.4027874901703903,-0.2641578178496678,-0.2668836420168279,-0.15703793316826603,-0.049117667241260154,-0.12104550653376048,-0.4319428013070446,-0.4846525236134024,-0.07780275551118465,-0.46661044683150116,-0.3888181759637594,-0.09216911430120156,1.6391713457062644,-0.06569854140345457,-0.49077329058575503,-0.1972268086725314,-0.0695468142420721,-0.03471050672503116,-0.26898012882750383,-0.25031948894825307,-0.1529673650761009,-0.3899738016888014,-0.20933560711706953,-0.37826079599805534,-0.22871766416876796,-0.08528028654224416,-0.14879590519303285,-0.11582156166423188,-0.060192926542884606,-0.08120890098334839,-0.38011895431321596,-0.22245856950386003,-0.08211068667962938,-0.16871676423714826,-0.14011388882081177,-0.19091886395131602,-0.2213711817071869,-0.09216911430120156,-0.09216911430120156,-0.03471050672503116,0.0,-0.2583645611724509,-0.2713731947940201,3.0933849638787208,-0.08528028654224416
1,-1.6462148770039788,-1.6462148770039788,0.490424575665526,0.7596304558579264,-0.6487381049632546,-1.314691384547387,-2.1572952764413644,-2.2149841551150296,-0.1483751912091673,0.80665061440021,0.08156354070060559,-0.3153800705545946,1.0252416249920395,1.1329229720885963,-1.5292663197702758,0.7195870584886902,-0.041377662423481655,-1.1342078111286351,-0.6620746392758193,-0.5620814450527752,-0.6188719900638834,-0.4473224240566654,-0.5503820526775546,0.670440937105916,-0.6172813768933569,-0.4030483106922722,-0.4061982242531584,1.8007952749927745,2.729041971609462,0.4840651912455366,-0.2876804691190161,0.5320611120787179,-0.1158046279700501,-0.7945201196228695,1.4406442870102862,-0.837425864921452,-0.5192918055569834,-0.9739880496783125,-0.5277928451891858,-0.9348867571126468,-0.2519220047235762,-0.23154173790345495,-0.5505586161340725,-0.6564808014211425,-0.14802595213067302,-0.215436743656322,-0.41473998189848293,0.6015401093224747,1.7695995607745973,-0.8610596008349023,-0.7038612583933229,3.4377409608525484,0.09259195694057412,-0.7798407115952342,-0.34796202007120336,2.3597378276064416,0.598591226577224,0.9844951135319959,1.4994158589962163,-0.3623833790525023,0.09709888599153577,-0.7845405073346507,-0.8513650971590279,1.8134721538903391,-0.8356274471796431,1.349905866570529,-0.6859885227939487,-0.6349304001139429,1.4393665395847584,2.571907834546245,-0.24207173753796551,-0.12606514402441824,0.0,-0.15703793316826603,-0.25171653799635174,-0.18673307245555726,-0.03471050672503116,3.9335889089476903,-0.6401219983658633,-0.4027874901703903,-0.2641578178496678,-0.2668836420168279,-0.15703793316826603,-0.049117667241260154,-0.12104550653376048,-0.4319428013070446,-0.4846525236134024,-0.07780275551118465,-0.46661044683150116,-0.3888181759637594,-0.09216911430120156,1.6391713457062644,-0.06569854140345457,-0.49077329058575503,-0.1972268086725314,-0.0695468142420721,-0.03471050672503116,-0.26898012882750383,-0.25031948894825307,-0.1529673650761009,-0.3899738016888014,-0.20933560711706953,-0.37826079599805534,-0.22871766416876796,-0.08528028654224416,-0.14879590519303285,-0.11582156166423188,-0.060192926542884606,-0.08120890098334839,-0.38011895431321596,-0.22245856950386003,-0.08211068667962938,-0.16871676423714826,-0.14011388882081177,-0.19091886395131602,-0.2213711817071869,-0.09216911430120156,-0.09216911430120156,-0.03471050672503116,0.0,-0.2583645611724509,-0.2713731947940201,-0.1802258670454651,-0.08528028654224416
0,-1.4673539397879634,-1.4673539397879634,0.5343640441554172,0.7648490607734921,0.660756837376772,-1.314691384547387,-0.21992084293828362,-0.7019804390359698,-0.1483364693612843,0.7412554459577853,0.08234405990242578,-0.322018015204229,1.0253002602086116,0.18293569009223068,-0.6544272512235838,0.04589012485364738,-0.04145370810720658,-0.6246152104602226,-0.6620746392758193,-0.5620814450527752,-0.6188719900638834,-0.4473224240566654,-0.5503820526775546,-0.18503350816803152,-0.6172813768933569,-0.4030483106922722,-0.4061982242531584,0.809205809906381,1.3299215358638357,-0.004370591891489691,-0.7288099419663954,0.10509477064419473,-0.1158046279700501,-0.7945201196228695,0.11240649156148347,-0.49618693212036125,-0.5192918055569834,-0.07505544133084562,-0.5277928451891858,-1.1791400095415008,-0.2519220047235762,-0.23154173790345495,-0.5505586161340725,-0.6564808014211425,-0.14802595213067302,-0.6420634459280256,-0.7904163657015824,0.1783465469695256,0.6918525970842582,-0.8610596008349023,-0.1154152699901291,1.7765269291785448,0.1787282822009683,-0.7798407115952342,-0.731147130358225,3.525065312212422,0.28521741623300506,0.2310382446385015,0.2545118000152293,-0.3623833790525023,-0.35977255697541755,0.4051550430213617,-0.8513650971590279,0.4673396305469967,-0.8356274471796431,-0.12610962700856262,-0.6859885227939487,-0.6349304001139429,0.1998705868438939,1.0088329718579565,-0.24207173753796551,7.932406754767238,0.0,-0.15703793316826603,-0.25171653799635174,-0.18673307245555726,-0.03471050672503116,1.7702451741127925,-0.6401219983658633,2.4826987540674916,-0.2641578178496678,-0.2668836420168279,-0.15703793316826603,-0.049117667241260154,-0.12104550653376048,-0.4319428013070446,-0.4846525236134024,-0.07780275551118465,1.0133639093401685,-0.3888181759637594,-0.09216911430120156,0.29847116038942806,-0.06569854140345457,-0.49077329058575503,-0.1972268086725314,-0.0695468142420721,-0.03471050672503116,-0.26898012882750383,-0.25031948894825307,-0.1529673650761009,-0.3899738016888014,-0.20933560711706953,-0.37826079599805534,-0.22871766416876796,-0.08528028654224416,-0.14879590519303285,-0.11582156166423188,-0.060192926542884606,-0.08120890098334839,-0.38011895431321596,-0.22245856950386003,-0.08211068667962938,-0.16871676423714826,-0.14011388882081177,-0.19091886395131602,-0.2213711817071869,-0.09216911430120156,-0.09216911430120156,-0.03471050672503116,0.0,-0.2583645611724509,-0.2713731947940201,-0.1802258670454651,-0.08528028654224416
0,-2.401216302140908,-2.401216302140908,1.4098477077901816,0.8688285468155909,-1.1154588144679276,-0.768952062348681,-1.666639890483324,-2.3658534715331694,-0.1883331618084709,1.2446642133157564,-0.7065213888965316,-0.7422963891806957,0.5496412260720069,1.3056332785886267,-1.484651837395249,0.7965519395205131,-0.04112079396245724,-1.1342078111286351,0.2519158440522444,-0.5620814450527752,-0.6188719900638834,-0.4473224240566654,-0.5503820526775546,0.4958732261774872,-0.6172813768933569,-0.4030483106922722,-0.4061982242531584,1.8007952749927745,2.1417959094327,0.6114228984168787,1.9538525289726796,-0.321871570790329,-0.1158046279700501,0.5694419653371918,1.8415568212265598,0.8403415156809615,-0.5192918055569834,0.43172396214005876,-0.5277928451891858,0.2988911001511892,-0.2519220047235762,-0.23154173790345495,-0.5505586161340725,-0.6564808014211425,-0.14802595213067302,-1.0686901481997289,1.1749436847318375,0.4292915283957064,1.7675023618267138,-0.8610596008349023,-0.7038612583933229,4.860997816695408,-1.0676643787707825,-0.6646854592632118,-1.1022505948409043,1.8147889605578977,0.6618909672626487,1.1303187065218734,1.6062428734511593,5.433730319303627,0.4209133009865522,-0.7845405073346507,-0.8513650971590279,1.8134721538903391,-0.8356274471796431,1.349905866570529,-0.6859885227939487,-0.6349304001139429,1.4393665395847584,2.443545025501862,-0.24207173753796551,-0.12606514402441824,0.0,-0.15703793316826603,-0.25171653799635174,-0.18673307245555726,-0.03471050672503116,-0.39309856072210536,-0.6401219983658633,-0.4027874901703903,-0.2641578178496678,-0.2668836420168279,-0.15703793316826603,-0.049117667241260154,-0.12104550653376048,-0.4319428013070446,-0.4846525236134024,-0.07780275551118465,-0.46661044683150116,-0.3888181759637594,-0.09216911430120156,1.6391713457062644,-0.06569854140345457,-0.49077329058575503,-0.1972268086725314,-0.0695468142420721,-0.03471050672503116,-0.26898012882750383,-0.25031948894825307,-0.1529673650761009,-0.3899738016888014,-0.20933560711706953,-0.37826079599805534,-0.22871766416876796,-0.08528028654224416,-0.14879590519303285,-0.11582156166423188,-0.060192926542884606,-0.08120890098334839,-0.38011895431321596,-0.22245856950386003,-0.08211068667962938,-0.16871676423714826,-0.14011388882081177,6.030789996579806,-0.2213711817071869,-0.09216911430120156,-0.09216911430120156,-0.03471050672503116,0.0,-0.2583645611724509,-0.2713731947940201,-0.1802258670454651,-0.08528028654224416
0,0.9051489479433692,0.9051489479433692,-0.610705805351305,0.367401280373933,-1.6319085604250496,-0.03152567122425306,-0.8101520886160347,-2.1820211111917387,-0.5757616303468727,0.5228320090992724,-1.1556666488013065,-0.4301365670488581,-0.29271937311136315,0.5822685769397672,-2.0090017756702574,1.5203584196494428,0.06164781210207322,-0.18912470586953845,-0.6620746392758193,-0.5620814450527752,1.5457206011796543,-0.4473224240566654,-0.5503820526775546,0.6026296756355307,-0.6172813768933569,-0.4030483106922722,-0.4061982242531584,4.5736617591213395,4.0591676876588085,-0.3388266044074395,-0.3299360192745858,-0.2890110726482559,-0.1158046279700501,0.8231127497037584,4.356322680662141,-0.05840416535750397,-0.5192918055569834,0.6931594320577668,-0.5277928451891858,-0.3584094967244591,3.1026180912575243,-0.23154173790345495,-0.5505586161340725,-0.6564808014211425,-0.14802595213067302,1.5686255411251433,0.4761761007716679,5.387664094161395,1.1286322147916499,-0.8610596008349023,-0.7038612583933229,4.061167659100195,-1.0676643787707825,-0.7798407115952342,0.9219540076013254,2.1474517092714254,0.9212670038597165,2.504218589094661,2.4022097029017027,-0.3623833790525023,0.5066388471955574,0.4051550430213617,-0.22582628571857494,1.8134721538903391,-0.8356274471796431,1.349905866570529,-0.6859885227939487,-0.6349304001139429,1.4393665395847584,3.3787664696453086,-0.24207173753796551,-0.12606514402441824,0.0,-0.15703793316826603,-0.25171653799635174,-0.18673307245555726,-0.03471050672503116,-0.39309856072210536,2.6233220546527405,-0.4027874901703903,-0.2641578178496678,-0.2668836420168279,-0.15703793316826603,-0.049117667241260154,-0.12104550653376048,-0.4319428013070446,2.3921063844061505,-0.07780275551118465,-0.46661044683150116,4.397965590345634,-0.09216911430120156,2.979871531023101,-0.06569854140345457,-0.49077329058575503,-0.1972268086725314,-0.0695468142420721,-0.03471050672503116,-0.26898012882750383,-0.25031948894825307,-0.1529673650761009,-0.3899738016888014,-0.20933560711706953,-0.37826079599805534,-0.22871766416876796,-0.08528028654224416,-0.14879590519303285,-0.11582156166423188,-0.060192926542884606,-0.08120890098334839,-0.38011895431321596,-0.22245856950386003,-0.08211068667962938,-0.16871676423714826,-0.14011388882081177,-0.19091886395131602,-0.2213711817071869,-0.09216911430120156,-0.09216911430120156,-0.03471050672503116,0.0,-0.2583645611724509,-0.2713731947940201,3.0933849638787208,-0.08528028654224416
1,1.0080509144072836,1.0080509144072836,-0.9614497717959083,0.291547981213032,-1.7691436720974039,0.002931244963557044,-1.2210666397136383,-2.3771970291585935,-0.575910159731478,0.5355378119705818,-1.1541052263815919,-0.3174037322420507,-0.27013372351759213,0.7841803962773078,-2.078531503071586,2.7136847573270773,2.9318562075234316,-0.18912470586953845,-0.6620746392758193,-0.5620814450527752,1.5457206011796543,-0.4473224240566654,-0.5503820526775546,0.6026296756355307,-0.6172813768933569,-0.4030483106922722,-0.4061982242531584,4.812498354983607,5.384031500816462,-0.4928063750285168,-0.3299360192745858,0.5612887981774638,-0.1158046279700501,-0.7945201196228695,3.504202295040883,-0.20456904984221871,-0.5192918055569834,0.6931594320577668,-0.5277928451891858,-0.9181665693652875,3.905114452903751,-0.23154173790345495,-0.5505586161340725,-0.05751005740233814,-0.14802595213067302,0.7153721365817362,0.4761761007716679,4.346727022196016,1.0546334552387941,-0.8610596008349023,-0.7038612583933229,6.5113380249938535,-1.0676643787707825,-0.7798407115952342,0.9731724403523818,3.4282884876974533,0.7535001799935827,1.5038812099678358,2.119333576086091,-0.3623833790525023,-0.1178425722761123,0.4051550430213617,-0.22582628571857494,1.8134721538903391,-0.8356274471796431,1.349905866570529,-0.6859885227939487,-0.6349304001139429,2.678862492325623,4.308740966849717,-0.24207173753796551,-0.12606514402441824,0.0,-0.15703793316826603,-0.25171653799635174,-0.18673307245555726,-0.03471050672503116,-0.39309856072210536,2.6233220546527405,-0.4027874901703903,-0.2641578178496678,-0.2668836420168279,-0.15703793316826603,-0.049117667241260154,-0.12104550653376048,-0.4319428013070446,2.3921063844061505,-0.07780275551118465,2.4933382655118383,4.397965590345634,-0.09216911430120156,2.979871531023101,-0.06569854140345457,-0.49077329058575503,-0.1972268086725314,-0.0695468142420721,-0.03471050672503116,-0.26898012882750383,-0.25031948894825307,-0.1529673650761009,-0.3899738016888014,-0.20933560711706953,-0.37826079599805534,-0.22871766416876796,-0.08528028654224416,-0.14879590519303285,-0.11582156166423188,-0.060192926542884606,-0.08120890098334839,-0.38011895431321596,-0.22245856950386003,-0.08211068667962938,-0.16871676423714826,-0.14011388882081177,-0.19091886395131602,-0.2213711817071869,-0.09216911430120156,-0.09216911430120156,-0.03471050672503116,0.0,-0.2583645611724509,-0.2713731947940201,-0.1802258670454651,-0.08528028654224416
0,-1.356286980791733,-1.356286980791733,0.309917152093561,0.7381919414579291,-0.5982251095275932,-0.8089541945552937,0.5831663242864633,-2.2149841551150296,-0.148312763764017,0.8068542121040293,0.08173429817620124,-0.31521431304902464,1.0252417602934083,1.1329229720885963,-1.5292663197702758,0.7340008423140489,-0.041377662423481655,-0.7132084557855618,0.2618997218108048,-0.5620814450527752,-0.6188719900638834,-0.4473224240566654,-0.5503820526775546,0.670440937105916,-0.6172813768933569,-0.4030483106922722,-0.4061982242531584,0.6423947362967364,3.0362431949997792,0.4840651912455366,-0.2876804691190161,0.5320611120787179,-0.1158046279700501,-0.7945201196228695,1.2276141906049716,-0.837425864921452,0.49152956628869815,-0.2313358837819613,-0.5277928451891858,-0.9348867571126468,-1.0544183663698037,-0.23154173790345495,-0.5505586161340725,-0.6564808014211425,-0.14802595213067302,-0.215436743656322,-0.41473998189848293,1.8830006640728554,0.7352489199918251,-0.8610596008349023,0.47303071841306465,2.2126557779057197,0.6430256204630225,-0.4300746343958742,-0.35609809234830675,1.282415384854335,1.2403383838632713,0.7691317579408052,1.4776513730704113,-0.3623833790525023,0.05413375613307799,-0.7845405073346507,-0.5385956914388014,1.8134721538903391,-0.8356274471796431,1.349905866570529,-0.6859885227939487,-0.6349304001139429,1.4393665395847584,2.6663060317084475,-0.24207173753796551,-0.12606514402441824,0.0,-0.15703793316826603,-0.25171653799635174,-0.18673307245555726,-0.03471050672503116,3.9335889089476903,-0.6401219983658633,-0.4027874901703903,-0.2641578178496678,-0.2668836420168279,-0.15703793316826603,-0.049117667241260154,-0.12104550653376048,-0.4319428013070446,-0.4846525236134024,-0.07780275551118465,-0.46661044683150116,-0.3888181759637594,-0.09216911430120156,1.6391713457062644,-0.06569854140345457,-0.49077329058575503,-0.1972268086725314,-0.0695468142420721,-0.03471050672503116,-0.26898012882750383,-0.25031948894825307,-0.1529673650761009,-0.3899738016888014,-0.20933560711706953,-0.37826079599805534,-0.22871766416876796,-0.08528028654224416,-0.14879590519303285,-0.11582156166423188,-0.060192926542884606,-0.08120890098334839,-0.38011895431321596,-0.22245856950386003,-0.08211068667962938,-0.16871676423714826,-0.14011388882081177,-0.19091886395131602,-0.2213711817071869,-0.09216911430120156,-0.09216911430120156,-0.03471050672503116,0.0,-0.2583645611724509,-0.2713731947940201,-0.1802258670454651,-0.08528028654224416
