threshold_exceeded,MaxAbsEStateIndex,MaxEStateIndex,MinAbsEStateIndex,MinEStateIndex,qed,MaxPartialCharge,MaxAbsPartialCharge,FpDensityMorgan1,BCUT2D_MWLOW,BCUT2D_CHGHI,BCUT2D_CHGLO,BCUT2D_MRHI,BCUT2D_MRLOW,AvgIpc,BalabanJ,BertzCT,Ipc,PEOE_VSA1,PEOE_VSA10,PEOE_VSA11,PEOE_VSA12,PEOE_VSA13,PEOE_VSA14,PEOE_VSA2,PEOE_VSA3,PEOE_VSA4,PEOE_VSA5,PEOE_VSA6,PEOE_VSA7,PEOE_VSA8,PEOE_VSA9,SMR_VSA10,SMR_VSA2,SMR_VSA3,SMR_VSA5,SMR_VSA6,SMR_VSA9,SlogP_VSA1,SlogP_VSA12,SlogP_VSA2,SlogP_VSA3,SlogP_VSA7,SlogP_VSA8,EState_VSA1,EState_VSA11,EState_VSA2,EState_VSA3,EState_VSA4,EState_VSA5,EState_VSA6,EState_VSA7,EState_VSA8,EState_VSA9,VSA_EState1,VSA_EState2,VSA_EState4,VSA_EState5,VSA_EState7,VSA_EState8,VSA_EState9,FractionCSP3,NHOHCount,NOCount,NumAliphaticCarbocycles,NumAliphaticHeterocycles,NumAliphaticRings,NumAromaticHeterocycles,NumSaturatedHeterocycles,RingCount,MolLogP,fr_Al_COO,fr_ArN,fr_Ar_COO,fr_Ar_NH,fr_Ar_OH,fr_C_S,fr_HOCCN,fr_Imine,fr_NH1,fr_NH2,fr_Ndealkylation1,fr_Ndealkylation2,fr_Nhpyrrole,fr_aldehyde,fr_alkyl_carbamate,fr_allylic_oxid,fr_amide,fr_amidine,fr_aniline,fr_aryl_methyl,fr_azo,fr_bicyclic,fr_epoxide,fr_ester,fr_furan,fr_guanido,fr_hdrzine,fr_hdrzone,fr_imidazole,fr_imide,fr_ketone,fr_lactone,fr_methoxy,fr_morpholine,fr_nitrile,fr_nitro,fr_nitro_arom,fr_oxazole,fr_oxime,fr_para_hydroxylation,fr_piperdine,fr_piperzine,fr_priamide,fr_pyridine,fr_quatN,fr_sulfide,fr_sulfonamd,fr_sulfone,fr_term_acetylene,fr_tetrazole,fr_thiazole,fr_thiophene,fr_unbrch_alkane,fr_urea
1,-1.8152716278482093,-1.8152716278482093,1.2044137905170775,0.869637325947707,-0.725763214005166,-1.5885610676894515,-1.7430833310836533,-2.0641578027758447,-0.5019793750719584,0.7957656944539648,-0.0040362000516646545,-0.34584374021053826,1.0524547893127199,0.697829714504245,-1.5020091165991922,-0.3991277041472025,-0.04137958001618759,-1.0818086329728227,-0.6626354220247321,-0.5923961441030269,-0.6248211638914122,-0.4646918347248737,-0.5084235097529585,0.6139513741080597,-0.5927109268445895,-0.45557016529044303,-0.41485887393239,1.342722768183405,1.4932977905490772,1.673535495455113,-1.2054056272841862,-0.32991760269539605,-0.09751548884485652,-0.8043271919165051,2.24015847873434,-0.05402414868583992,-0.5472694078869024,-0.9755290283765058,-0.5386016037351503,-0.3770525600424198,-1.0919133215968888,-0.22140707166775475,-0.5943502189999,-0.6683392258474437,-0.15709145695644328,-1.0984661903476634,0.32506354365274204,0.3056068045045393,2.063741142119275,-0.062133843904147355,-0.7314661158171507,1.0853985994240911,0.10857031616883162,-0.8443900991389913,-0.36618965844137835,0.9532528503096691,0.6961583191099121,1.8856585640211085,2.05663220767004,-0.35190732553464965,1.3145884559679644,-0.7384800568705894,-0.8701964869688967,1.9615831223227056,-0.8954548193170545,1.3794624190146296,-0.7442736777987771,-0.7109745632475614,0.19627577873138566,1.7448855765780764,-0.23097592067252615,-0.12584176035262953,-0.03434014098717225,-0.18123662799905305,-0.2532870530473422,-0.22235952357744235,-0.03434014098717225,4.48614183117588,-0.6223155935999143,-0.33799038927900577,-0.23658011170369195,-0.30234998275128827,-0.18123662799905305,-0.04859295307498624,-0.11457090226919765,-0.4534386493851346,-0.4757590010327791,-0.09753196981883414,-0.46406356412437755,-0.41262699181443935,-0.08436490812191956,1.734070311934728,-0.059549133417541374,-0.46959633444229054,-0.2199723492591751,-0.04859295307498624,-0.05954913341754138,-0.2709473300230903,-0.24208157978627878,-0.1741832535729044,-0.39041183758301906,-0.2099766283857098,-0.38708718392575064,-0.23127134264553295,-0.07696863397588488,-0.1741832535729044,-0.11457090226919765,-0.06880209161537815,-0.08715238161775776,-0.3901383791699385,-0.25782887945748684,-0.08952232990266808,-0.1385917857350474,-0.16686832029960807,-0.1712905314626824,-0.2244232049963428,-0.09117861148536453,-0.09117861148536453,-0.03434014098717225,-0.03434014098717225,-0.2474873734152916,-0.28067806806147905,2.6329373666064035,-0.0769686339758849
0,-2.1619861275211956,-2.1619861275211956,2.0572386574967907,0.961816644404932,-0.5146795887983429,-1.7923292367043173,-1.467014404946066,-2.213530818498501,-0.5493358043071535,0.8774084035691316,-0.3051166719290033,-1.0662164828651253,0.7589709446871136,0.697829714504245,-1.6936045870260346,-0.6140706446805189,-0.04137958001618759,-0.18722546383236285,-0.6626354220247321,-0.5923961441030269,-0.6248211638914122,-0.4646918347248737,-0.5084235097529585,-1.029257778062814,-0.5927109268445895,-0.45557016529044303,-0.41485887393239,1.342722768183405,2.5866385771768243,-0.4316801653499012,-1.2054056272841862,-1.1722669454506378,-0.09751548884485652,0.7348873623206851,2.6506466145158867,-0.05402414868583992,-0.5472694078869024,0.7119912913785565,-0.5386016037351503,-0.34997359815905504,-1.0919133215968888,-0.22140707166775475,-0.5943502189999,-0.6683392258474437,-0.15709145695644328,-1.0984661903476634,0.32506354365274204,0.23567595023019167,2.6520874698729617,-0.8715400366022992,-0.7314661158171507,1.6229286860053131,-1.0284959694965818,-0.8443900991389913,-1.099217113061948,0.041963420873504256,0.7543971545337659,2.047972506004485,2.177051270346503,-0.35190732553464965,1.5636846159089313,0.44783889919966685,-0.8701964869688967,1.9615831223227056,-0.8954548193170545,1.3794624190146296,-0.7442736777987771,-0.7109745632475614,0.19627577873138566,1.2820913266242784,-0.23097592067252615,-0.12584176035262953,-0.03434014098717225,-0.18123662799905305,-0.2532870530473422,-0.22235952357744235,-0.03434014098717225,-0.3503463144346878,2.742945164147393,-0.33799038927900577,-0.23658011170369195,-0.30234998275128827,-0.18123662799905305,-0.04859295307498624,-0.11457090226919765,-0.4534386493851346,-0.4757590010327791,-0.09753196981883414,-0.46406356412437755,-0.41262699181443935,-0.08436490812191956,1.734070311934728,-0.059549133417541374,-0.46959633444229054,-0.2199723492591751,-0.04859295307498624,-0.05954913341754138,-0.2709473300230903,-0.24208157978627878,-0.1741832535729044,-0.39041183758301906,-0.2099766283857098,-0.38708718392575064,-0.23127134264553295,-0.07696863397588488,-0.1741832535729044,-0.11457090226919765,-0.06880209161537815,-0.08715238161775776,-0.3901383791699385,-0.25782887945748684,-0.08952232990266808,-0.1385917857350474,-0.16686832029960807,-0.1712905314626824,-0.2244232049963428,-0.09117861148536453,-0.09117861148536453,-0.03434014098717225,-0.03434014098717225,-0.2474873734152916,-0.28067806806147905,2.6329373666064035,-0.0769686339758849
0,-2.570416685548218,-2.570416685548218,2.1116864254174916,0.9677017426622354,-1.45777490272018,-1.1492806996034481,-1.2980809286426824,-2.4002470881518208,-0.582750249944677,1.186303411436831,-0.786500693034643,-1.0816375952677553,-3.426045347020821,0.8463947508530894,-1.376008065223249,-0.3275106452224292,-0.04137486725638257,-0.3275104558722769,-0.6626354220247321,-0.5923961441030269,-0.6248211638914122,-0.4646918347248737,-0.5084235097529585,-1.029257778062814,-0.5927109268445895,-0.45557016529044303,-0.41485887393239,0.7255675850184472,1.4932977905490779,0.6171580087671434,3.007576830276673,-1.1722669454506378,-0.09751548884485652,-0.8043271919165051,2.6506466145158867,1.6451018548512621,-0.5472694078869024,-0.9755290283765058,-0.5386016037351503,1.173801127274223,-1.0919133215968888,-0.22140707166775475,-0.5943502189999,-0.6683392258474437,-0.15709145695644328,-1.0984661903476634,0.32506354365274204,0.23567595023019167,3.0550932624106784,-0.8715400366022992,-0.7314661158171507,2.5104451879568446,-1.0284959694965818,-0.7058373385051739,-1.099217113061948,0.0524784208407833,0.7607653360107024,2.1138927351185477,2.2847507500873547,5.810021094667159,1.5636846159089313,-0.7384800568705894,-0.8701964869688967,1.9615831223227056,-0.8954548193170545,1.3794624190146296,-0.7442736777987771,-0.7109745632475614,0.19627577873138566,1.7487198288560697,-0.23097592067252615,-0.12584176035262953,-0.03434014098717225,-0.18123662799905305,-0.2532870530473422,-0.22235952357744235,-0.03434014098717225,-0.3503463144346878,-0.6223155935999143,-0.33799038927900577,-0.23658011170369195,-0.30234998275128827,-0.18123662799905305,-0.04859295307498624,-0.11457090226919765,-0.4534386493851346,-0.4757590010327791,-0.09753196981883414,-0.46406356412437755,-0.41262699181443935,-0.08436490812191956,1.734070311934728,-0.059549133417541374,-0.46959633444229054,-0.2199723492591751,-0.04859295307498624,-0.05954913341754138,-0.2709473300230903,-0.24208157978627878,-0.1741832535729044,-0.39041183758301906,-0.2099766283857098,-0.38708718392575064,-0.23127134264553295,-0.07696863397588488,-0.1741832535729044,-0.11457090226919765,-0.06880209161537815,-0.08715238161775776,-0.3901383791699385,-0.25782887945748684,-0.08952232990266808,-0.1385917857350474,-0.16686832029960807,6.438966796347198,-0.2244232049963428,-0.09117861148536453,-0.09117861148536453,-0.03434014098717225,-0.03434014098717225,-0.2474873734152916,-0.28067806806147905,2.6329373666064035,-0.0769686339758849
0,-1.798003335749275,-1.798003335749275,0.5254468927094554,0.7962498013594826,-0.6711260144105193,-1.3997340143270025,-2.24693847621157,-2.243405421643032,-0.5023335928893183,0.8075504558906544,0.0022234895474641555,-0.3290089556366802,1.0532801694205411,1.1279354246325441,-1.5646553832595156,0.7061838201151998,-0.041303867690542256,-1.0818086329728227,-0.6626354220247321,-0.5923961441030269,-0.6248211638914122,-0.4646918347248737,-0.5084235097529585,0.6139513741080597,-0.5927109268445895,-0.45557016529044303,-0.41485887393239,1.891739174621393,2.817563981015038,0.48878844597513343,-0.3073878097409241,0.5088482060197055,-0.09751548884485652,-0.8043271919165051,1.585803827715062,-0.842963093591006,-0.5472694078869024,-0.9755290283765058,-0.5386016037351503,-0.9138451745974125,-0.27234036804053613,-0.22140707166775475,-0.5943502189999,-0.6683392258474437,-0.15709145695644328,-0.20977836277253342,-0.43176130061235196,0.6327991853205174,1.922918713075818,-0.8715400366022992,-0.7314661158171507,3.538650032506466,0.10857031616883162,-0.8443900991389913,-0.358071873852865,2.41737804474756,0.633920796683305,1.0287297423853297,1.656893514968487,-0.35190732553464965,0.189881551992083,-0.7384800568705894,-0.8701964869688967,1.9615831223227056,-0.8954548193170545,1.3794624190146296,-0.7442736777987771,-0.7109745632475614,1.4731963622022397,2.700381244254014,-0.23097592067252615,-0.12584176035262953,-0.03434014098717225,-0.18123662799905305,-0.2532870530473422,-0.22235952357744235,-0.03434014098717225,4.48614183117588,-0.6223155935999143,-0.33799038927900577,-0.23658011170369195,-0.30234998275128827,-0.18123662799905305,-0.04859295307498624,-0.11457090226919765,-0.4534386493851346,-0.4757590010327791,-0.09753196981883414,-0.46406356412437755,-0.41262699181443935,-0.08436490812191956,1.734070311934728,-0.059549133417541374,-0.46959633444229054,-0.2199723492591751,-0.04859295307498624,-0.05954913341754138,-0.2709473300230903,-0.24208157978627878,-0.1741832535729044,-0.39041183758301906,-0.2099766283857098,-0.38708718392575064,-0.23127134264553295,-0.07696863397588488,-0.1741832535729044,-0.11457090226919765,-0.06880209161537815,-0.08715238161775776,-0.3901383791699385,-0.25782887945748684,-0.08952232990266808,-0.1385917857350474,-0.16686832029960807,-0.1712905314626824,-0.2244232049963428,-0.09117861148536453,-0.09117861148536453,-0.03434014098717225,-0.03434014098717225,-0.2474873734152916,-0.28067806806147905,-0.14046688184128456,-0.0769686339758849
0,-1.6119250183642828,-1.6119250183642828,0.5696859811518071,0.8010314736343858,0.6482887984702875,-1.3997340143270025,-0.28227795035658804,-0.7377254231586615,-0.5022541398163152,0.7460772133688391,0.002962129431956099,-0.3356290421118591,1.0533395633887879,0.16762906218117457,-0.6788955746450006,0.02350767438484006,-0.04138072388600117,-0.5994458003926142,-0.6626354220247321,-0.5923961441030269,-0.6248211638914122,-0.4646918347248737,-0.5084235097529585,-0.2076532019773772,-0.5927109268445895,-0.45557016529044303,-0.41485887393239,0.8934976993239082,1.4190746638134513,-0.0035279542323433753,-0.756396718512555,0.08767353464208465,-0.09751548884485652,-0.8043271919165051,0.22584171629290273,-0.49738005815649927,-0.5472694078869024,-0.06561130406270946,-0.5386016037351503,-1.1480777522516388,-0.27234036804053613,-0.22140707166775475,-0.5943502189999,-0.6683392258474437,-0.15709145695644328,-0.6541222765600984,-0.810173722744899,0.2213541591137737,0.8003827121620363,-0.8715400366022992,-0.14081558050937804,1.8753470391350744,0.19298503420151134,-0.8443900991389913,-0.7345800561645791,3.5458605491411808,0.32273092793201424,0.31426396854268035,0.36437124765310497,-0.35190732553464965,-0.2666306462660002,0.44783889919966685,-0.8701964869688967,0.582953924597559,-0.8954548193170545,-0.077208717482162,-0.7442736777987771,-0.7109745632475614,0.19627577873138566,1.1012584035634168,-0.23097592067252615,6.996801875606202,-0.03434014098717225,-0.18123662799905305,-0.2532870530473422,-0.22235952357744235,-0.03434014098717225,2.067897758370596,-0.6223155935999143,2.886210065753308,-0.23658011170369195,-0.30234998275128827,-0.18123662799905305,-0.04859295307498624,-0.11457090226919765,-0.4534386493851346,-0.4757590010327791,-0.09753196981883414,1.000583149413156,-0.41262699181443935,-0.08436490812191956,0.34189471398429383,-0.059549133417541374,-0.46959633444229054,-0.2199723492591751,-0.04859295307498624,-0.05954913341754138,-0.2709473300230903,-0.24208157978627878,-0.1741832535729044,-0.39041183758301906,-0.2099766283857098,-0.38708718392575064,-0.23127134264553295,-0.07696863397588488,-0.1741832535729044,-0.11457090226919765,-0.06880209161537815,-0.08715238161775776,-0.3901383791699385,-0.25782887945748684,-0.08952232990266808,-0.1385917857350474,-0.16686832029960807,-0.1712905314626824,-0.2244232049963428,-0.09117861148536453,-0.09117861148536453,-0.03434014098717225,-0.03434014098717225,-0.2474873734152916,-0.28067806806147905,-0.14046688184128456,-0.0769686339758849
0,-2.5834705092947092,-2.5834705092947092,1.4511395024724603,0.8963051786974343,-1.1413822923754373,-0.8560103808274249,-1.7493726717290108,-2.393544452830932,-0.5843230569427161,1.2192951892602897,-0.7435761781736681,-0.7547767340898334,0.5715254042321404,1.302521768403765,-1.5194839719785957,0.7841745095724026,-0.04104426146858844,-1.0818086329728227,0.20046493181823533,-0.5923961441030269,-0.6248211638914122,-0.4646918347248737,-0.5084235097529585,0.44629513267629156,-0.5927109268445895,-0.45557016529044303,-0.41485887393239,1.891739174621393,2.2305828151762075,0.6171580087671434,1.9741833556411035,-0.33350113673553683,-0.09751548884485652,0.4935138277656428,1.9962919634966099,0.8561629099460963,-0.5472694078869024,0.44736103363349705,-0.5386016037351503,0.26931601112228826,-0.27234036804053613,-0.22140707166775475,-0.5943502189999,-0.6683392258474437,-0.15709145695644328,-1.0984661903476634,1.169499978109435,0.46533250293657935,1.9207343586778094,-0.8715400366022992,-0.7314661158171507,4.9636966210392215,-1.0284959694965818,-0.7332150859120129,-1.099217113061948,1.8896592100190213,0.6967793934953709,1.1670070220961548,1.7678067166226432,5.593594836258116,0.5134413469686379,-0.7384800568705894,-0.8701964869688967,1.9615831223227056,-0.8954548193170545,1.3794624190146296,-0.7442736777987771,-0.7109745632475614,1.4731963622022397,2.5690581037327442,-0.23097592067252615,-0.12584176035262953,-0.03434014098717225,-0.18123662799905305,-0.2532870530473422,-0.22235952357744235,-0.03434014098717225,-0.3503463144346878,-0.6223155935999143,-0.33799038927900577,-0.23658011170369195,-0.30234998275128827,-0.18123662799905305,-0.04859295307498624,-0.11457090226919765,-0.4534386493851346,-0.4757590010327791,-0.09753196981883414,-0.46406356412437755,-0.41262699181443935,-0.08436490812191956,1.734070311934728,-0.059549133417541374,-0.46959633444229054,-0.2199723492591751,-0.04859295307498624,-0.05954913341754138,-0.2709473300230903,-0.24208157978627878,-0.1741832535729044,-0.39041183758301906,-0.2099766283857098,-0.38708718392575064,-0.23127134264553295,-0.07696863397588488,-0.1741832535729044,-0.11457090226919765,-0.06880209161537815,-0.08715238161775776,-0.3901383791699385,-0.25782887945748684,-0.08952232990266808,-0.1385917857350474,-0.16686832029960807,6.438966796347198,-0.2244232049963428,-0.09117861148536453,-0.09117861148536453,-0.03434014098717225,-0.03434014098717225,-0.2474873734152916,-0.28067806806147905,-0.14046688184128456,-0.0769686339758849
0,0.856312888758522,0.856312888758522,-0.5831920140986933,0.4368603851908468,-1.6617443211944989,-0.1213076747712451,-0.8808220466635385,-2.2106019358372726,-1.3792846633023212,0.5407532234432932,-1.1686222271657964,-0.4434567207927869,-0.28173551309475703,0.571299636770224,-2.0503794448397454,1.5176280751733933,0.06281967515279994,-0.18722546383236285,-0.6626354220247321,-0.5923961441030269,1.4604907394089608,-0.4646918347248737,-0.5084235097529585,0.5488248901528863,-0.5927109268445895,-0.45557016529044303,-0.41485887393239,4.683207244200252,4.147089700821135,-0.3406412161888406,-0.3503981267402182,-0.3010863813714656,-0.09751548884485652,0.7348873623206851,4.5711217866268745,-0.05402414868583992,-0.5472694078869024,0.7119912913785565,-0.5386016037351503,-0.36101833066785965,3.153582122930755,-0.22140707166775475,-0.5943502189999,-0.6683392258474437,-0.15709145695644328,1.648373538736236,0.4656432935948572,5.286052645561987,1.255314028937038,-0.8715400366022992,-0.7314661158171507,4.162860684217627,-1.0284959694965818,-0.8443900991389913,0.8897161075469187,2.21180392620036,0.95434780579253,2.4698081289813416,2.594219678880456,-0.35190732553464965,0.5990994859247611,0.44783889919966685,-0.25478889226952695,1.9615831223227056,-0.8954548193170545,1.3794624190146296,-0.7442736777987771,-0.7109745632475614,1.4731963622022397,3.5258478315525017,-0.23097592067252615,-0.12584176035262953,-0.03434014098717225,-0.18123662799905305,-0.2532870530473422,-0.22235952357744235,-0.03434014098717225,-0.3503463144346878,2.742945164147393,-0.33799038927900577,-0.23658011170369195,-0.30234998275128827,-0.18123662799905305,-0.04859295307498624,-0.11457090226919765,-0.4534386493851346,2.319530908149432,-0.09753196981883414,-0.46406356412437755,4.136987502347366,-0.08436490812191956,3.1262459098851623,-0.059549133417541374,-0.46959633444229054,-0.2199723492591751,-0.04859295307498624,-0.05954913341754138,-0.2709473300230903,-0.24208157978627878,-0.1741832535729044,-0.39041183758301906,-0.2099766283857098,-0.38708718392575064,-0.23127134264553295,-0.07696863397588488,-0.1741832535729044,-0.11457090226919765,-0.06880209161537815,-0.08715238161775776,-0.3901383791699385,-0.25782887945748684,-0.08952232990266808,-0.1385917857350474,-0.16686832029960807,-0.1712905314626824,-0.2244232049963428,-0.09117861148536453,-0.09117861148536453,-0.03434014098717225,-0.03434014098717225,-0.2474873734152916,-0.28067806806147905,3.5574054494223,-0.0769686339758849
0,0.9633671459554788,0.9633671459554788,-0.936327677442774,0.36735797536561543,-1.800019035615533,-0.08697802523573844,-1.2975239418057911,-2.4048331017924287,-1.379589429646991,0.5526970247966003,-1.167144583985396,-0.3310271730329647,-0.25885760058378765,0.7754046900047298,-2.1207771216814186,2.7268593839885984,2.9636193871293433,-0.18722546383236285,-0.6626354220247321,-0.5923961441030269,1.4604907394089608,-0.4646918347248737,-0.5084235097529585,0.5488248901528863,-0.5927109268445895,-0.45557016529044303,-0.41485887393239,4.92364605905576,5.4713558912870965,-0.495844354439821,-0.3503981267402182,0.5376794273436359,-0.09751548884485652,-0.8043271919165051,3.6986489186011737,-0.20204976827012516,-0.5472694078869024,0.7119912913785565,-0.5386016037351503,-0.8978109452228524,3.973155076487107,-0.22140707166775475,-0.5943502189999,-0.11108121051325519,-0.15709145695644328,0.7596857111611062,0.4656432935948572,4.27401366634621,1.1782400269499538,-0.8715400366022992,-0.7314661158171507,6.616112117300003,-1.0284959694965818,-0.8443900991389913,0.940042068807549,3.4521435856793268,0.7877501700731409,1.5212378136941864,2.300523397497625,-0.35190732553464965,-0.024890894657990492,0.44783889919966685,-0.25478889226952695,1.9615831223227056,-0.8954548193170545,1.3794624190146296,-0.7442736777987771,-0.7109745632475614,2.750116945673094,4.47726960618307,-0.23097592067252615,-0.12584176035262953,-0.03434014098717225,-0.18123662799905305,-0.2532870530473422,-0.22235952357744235,-0.03434014098717225,-0.3503463144346878,2.742945164147393,-0.33799038927900577,-0.23658011170369195,-0.30234998275128827,-0.18123662799905305,-0.04859295307498624,-0.11457090226919765,-0.4534386493851346,2.319530908149432,-0.09753196981883414,2.4652298629506895,4.136987502347366,-0.08436490812191956,3.1262459098851623,-0.059549133417541374,-0.46959633444229054,-0.2199723492591751,-0.04859295307498624,-0.05954913341754138,-0.2709473300230903,-0.24208157978627878,-0.1741832535729044,-0.39041183758301906,-0.2099766283857098,-0.38708718392575064,-0.23127134264553295,-0.07696863397588488,-0.1741832535729044,-0.11457090226919765,-0.06880209161537815,-0.08715238161775776,-0.3901383791699385,-0.25782887945748684,-0.08952232990266808,-0.1385917857350474,-0.16686832029960807,-0.1712905314626824,-0.2244232049963428,-0.09117861148536453,-0.09117861148536453,-0.03434014098717225,-0.03434014098717225,-0.2474873734152916,-0.28067806806147905,-0.14046688184128456,-0.0769686339758849
0,-1.5818812497260795,-1.5818812497260795,0.3879476909460836,0.7813879191633792,0.6053554482118813,-0.8958647662886876,0.5321203210708086,-0.7377254231586615,-0.5021900998463035,0.7462048160460285,0.0031945724487082677,-0.3355012328510118,1.0533385468222647,0.16762906218117457,-0.6788955746450006,0.03691487782579867,-0.04138072388600117,-0.20094228740721817,0.20989291666416227,-0.5923961441030269,-0.6248211638914122,-0.4646918347248737,-0.5084235097529585,-0.2076532019773772,-0.5927109268445895,-0.45557016529044303,-0.41485887393239,-0.272673890279038,1.7261373141518153,-0.0035279542323443398,-0.756396718512555,0.08767353464208465,-0.09751548884485652,-0.8043271919165051,0.007723499286477758,-0.49738005815649927,0.4647368137967782,0.6861162030652985,-0.5386016037351503,-1.1480777522516388,-1.0919133215968888,-0.22140707166775475,-0.5943502189999,-0.6683392258474437,-0.15709145695644328,-0.6541222765600984,-0.810173722744899,1.020828847785425,0.011649053317644535,-0.8715400366022992,1.63113602541394,0.03540846432329299,0.7324171769296502,-0.5220860576174751,-0.7385772075438621,2.545643192049273,0.9368352896626084,0.12729092298957995,0.3530727534065683,-0.35190732553464965,-0.349826794546679,0.44783889919966685,-0.5624926896192118,0.582953924597559,-0.8954548193170545,-0.077208717482162,-0.7442736777987771,-0.7109745632475614,0.19627577873138566,1.1978336328153747,-0.23097592067252615,6.996801875606202,-0.03434014098717225,-0.18123662799905305,-0.2532870530473422,-0.22235952357744235,-0.03434014098717225,2.067897758370596,-0.6223155935999143,2.886210065753308,-0.23658011170369195,-0.30234998275128827,-0.18123662799905305,-0.04859295307498624,-0.11457090226919765,-0.4534386493851346,-0.4757590010327791,-0.09753196981883414,1.000583149413156,-0.41262699181443935,-0.08436490812191956,0.34189471398429383,-0.059549133417541374,-0.46959633444229054,-0.2199723492591751,-0.04859295307498624,-0.05954913341754138,-0.2709473300230903,-0.24208157978627878,-0.1741832535729044,-0.39041183758301906,-0.2099766283857098,-0.38708718392575064,-0.23127134264553295,-0.07696863397588488,-0.1741832535729044,-0.11457090226919765,-0.06880209161537815,-0.08715238161775776,-0.3901383791699385,-0.25782887945748684,-0.08952232990266808,-0.1385917857350474,-0.16686832029960807,-0.1712905314626824,-0.2244232049963428,-0.09117861148536453,-0.09117861148536453,-0.03434014098717225,-0.03434014098717225,-0.2474873734152916,-0.28067806806147905,-0.14046688184128456,-0.0769686339758849
0,-2.581979907590286,-2.581979907590286,1.1636829024584576,0.8652348446801311,0.3173315780881617,-1.2361596637817946,-1.2303093495545616,-0.04762209051999157,-1.3752997540201886,0.36453410063852826,-1.2717643612793075,-0.8154999442387277,-3.2451929493426324,-0.9440499331891057,0.4177553248870981,-0.4058342846398468,-0.041381075241827096,-0.7046595444225499,-0.6626354220247321,-0.5923961441030269,-0.6248211638914122,-0.4646918347248737,-0.5084235097529585,-1.029257778062814,-0.5927109268445895,-0.45557016529044303,-0.41485887393239,1.2432795519381457,0.8347232626446927,-1.0352711716403604,0.9804941605148232,-1.1722669454506378,-0.09751548884485652,-0.8043271919165051,1.0641460447295334,0.8258508815144036,-0.5472694078869024,-0.9755290283765058,-0.5386016037351503,-0.06300610395264544,0.41884527658738663,-0.22140707166775475,-0.5943502189999,-0.6683392258474437,-0.15709145695644328,-1.0984661903476634,-0.018203940994276364,-0.704207672914092,1.1649670905606084,-0.08314010068655836,-0.7314661158171507,2.3741594048290144,-1.0284959694965818,-0.7846495548306336,-1.099217113061948,1.2564655243385414,0.5781985406017058,0.6941770327678305,1.028741057349768,3.9392838224968254,0.7189237256743474,-0.7384800568705894,-1.1779002843185815,0.582953924597559,-0.8954548193170545,-0.077208717482162,-0.7442736777987771,-0.7109745632475614,-0.4421845130040413,0.9805753131135765,-0.23097592067252615,-0.12584176035262953,-0.03434014098717225,-0.18123662799905305,-0.2532870530473422,-0.22235952357744235,-0.03434014098717225,-0.3503463144346878,-0.6223155935999143,-0.33799038927900577,-0.23658011170369195,-0.30234998275128827,-0.18123662799905305,-0.04859295307498624,-0.11457090226919765,-0.4534386493851346,-0.4757590010327791,-0.09753196981883414,-0.46406356412437755,1.8621802552664632,-0.08436490812191956,1.0379825129595108,-0.059549133417541374,-0.46959633444229054,-0.2199723492591751,-0.04859295307498624,-0.05954913341754138,-0.2709473300230903,-0.24208157978627878,-0.1741832535729044,-0.39041183758301906,-0.2099766283857098,-0.38708718392575064,-0.23127134264553295,-0.07696863397588488,-0.1741832535729044,-0.11457090226919765,-0.06880209161537815,-0.08715238161775776,-0.3901383791699385,-0.25782887945748684,-0.08952232990266808,-0.1385917857350474,-0.16686832029960807,3.1338381324422575,-0.2244232049963428,-0.09117861148536453,-0.09117861148536453,-0.03434014098717225,-0.03434014098717225,-0.2474873734152916,-0.28067806806147905,-0.14046688184128456,-0.0769686339758849
